,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total
5947,2016-q2,coney island creek park,BROOKLYN     ,8.66,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5948,2016-q2,mill rock park,MANHATTAN    ,8.64,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5949,2016-q2,east river esplanade e 90th st to e 125th st,MANHATTAN    ,8.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5950,2016-q2,john j carty park,BROOKLYN     ,8.57,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
5951,2016-q2,coffey park,BROOKLYN     ,8.27,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
5952,2016-q2,barrett park,STATEN ISLAND,8.11,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5953,2016-q2,rainey park queens,QUEENS       ,8.09,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5954,2016-q2,laguardia landing lights,QUEENS       ,8.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,31,0,0,31
5955,2016-q2,city island wetlands,BRONX        ,8.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5956,2016-q2,sara d. roosevelt park,MANHATTAN    ,7.85,ONE ACRE OR LARGER,0,0,0,1,0,4,0,5,10,1,0,11
5957,2016-q2,ewen park,BRONX        ,7.84,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5958,2016-q2,herbert von king park,BROOKLYN     ,7.82,ONE ACRE OR LARGER,0,0,1,0,0,5,0,6,14,0,0,14
5959,2016-q2,mount prospect park,BROOKLYN     ,7.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
5960,2016-q2,rainey park bronx,BRONX        ,7.74,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
5961,2016-q2,detective keith l williams park,QUEENS       ,7.68,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
5962,2016-q2,flushing fields,QUEENS       ,7.67,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,8,0,0,8
5963,2016-q2,palmer inlet,BRONX        ,7.49,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
5964,2016-q2,midland field,STATEN ISLAND,7.46,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
5965,2016-q2,schmul park,STATEN ISLAND,7.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
5966,2016-q2,bridge park bronx,BRONX        ,7.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5967,2016-q2,beach 30th street playground,QUEENS       ,7.12,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5968,2016-q2,brower park,BROOKLYN     ,7.05,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2,7,0,0,7
5969,2016-q2,joyce kilmer park,BRONX        ,6.88,ONE ACRE OR LARGER,0,0,1,0,0,2,0,3,0,0,0,0
5970,2016-q2,maria hernandez park,BROOKLYN     ,6.87,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,6,0,0,6
5971,2016-q2,the high line,MANHATTAN    ,6.73,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
5972,2016-q2,friends field,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
5973,2016-q2,lindower park,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5974,2016-q2,j. hood wright park,MANHATTAN    ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,4,0,4
5975,2016-q2,wnyc transmitter park,BROOKLYN     ,6.61,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5976,2016-q2,spuyten duyvil shorefront park,BRONX        ,6.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
5977,2016-q2,park avenue malls,MANHATTAN    ,6.59,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
5978,2016-q2,westwood park,STATEN ISLAND,6.56,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
5979,2016-q2,union square park,MANHATTAN    ,6.51,ONE ACRE OR LARGER,0,0,0,2,0,6,0,8,0,0,0,0
5980,2016-q2,concrete plant park,BRONX        ,6.44,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5981,2016-q2,col. young playground,MANHATTAN    ,6.42,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
5982,2016-q2,bradys pond park,STATEN ISLAND,6.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5983,2016-q2,cooper park,BROOKLYN     ,6.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,1,0,9
5984,2016-q2,gravesend park,BROOKLYN     ,6.38,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
5985,2016-q2,dr. charles r. drew park,QUEENS       ,6.34,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
5986,2016-q2,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
5987,2016-q2,madison square park,MANHATTAN    ,6.23,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2,0,1,0,1
5988,2016-q2,elmhurst park,QUEENS       ,6.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5989,2016-q2,fort hamilton athletic field,BROOKLYN     ,6.19,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
5990,2016-q2,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
5991,2016-q2,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
5992,2016-q2,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
5993,2016-q2,wingate park,BROOKLYN     ,5.89,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
5994,2016-q2,unnamed park on drumgoole road & huguenot avenue,STATEN ISLAND,5.85,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5995,2016-q2,de witt clinton park,MANHATTAN    ,5.83,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5996,2016-q2,unnamed park on boundary avenue,STATEN ISLAND,5.77,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
5997,2016-q2,van voorhees park,BROOKLYN     ,5.74,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
5998,2016-q2,hallets cove playground,QUEENS       ,5.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
5999,2016-q2,mckinley park,BROOKLYN     ,5.66,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,2,0,0,2
6000,2016-q2,southern fields,QUEENS       ,5.59,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6001,2016-q2,devoe park,BRONX        ,5.44,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2,2,0,0,2
6002,2016-q2,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6003,2016-q2,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
6004,2016-q2,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6005,2016-q2,seagirt ave wetlands,QUEENS       ,5.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6006,2016-q2,john paul jones park,BROOKLYN     ,5.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6007,2016-q2,walker park,STATEN ISLAND,5.28,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6008,2016-q2,old place creek park,STATEN ISLAND,5.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6009,2016-q2,hoover - manton playgrounds,QUEENS       ,5.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6010,2016-q2,gen. douglas macarthur park,STATEN ISLAND,5.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6011,2016-q2,grover cleveland playground,QUEENS       ,5.1,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,5,0,0,5
6012,2016-q2,police officer edward byrne park,QUEENS       ,4.97,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,2,0,3
6013,2016-q2,cypress hills playground,BROOKLYN     ,4.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6014,2016-q2,seth low playground/ bealin square,BROOKLYN     ,4.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6015,2016-q2,kelly park,BROOKLYN     ,4.9,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2,0,0,0,0
6016,2016-q2,socrates sculpture park,QUEENS       ,4.89,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6017,2016-q2,beach 9 playground,QUEENS       ,4.86,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6018,2016-q2,south beach wetlands,STATEN ISLAND,4.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6019,2016-q2,naples playground,STATEN ISLAND,4.78,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6020,2016-q2,raoul wallenberg forest,BRONX        ,4.73,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6021,2016-q2,west harlem piers,MANHATTAN    ,4.71,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6022,2016-q2,sports park,STATEN ISLAND,4.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6023,2016-q2,washington's walk,BRONX        ,4.64,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,1,0,4
6024,2016-q2,marconi park,QUEENS       ,4.64,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,1,0,1
6025,2016-q2,cambria playground,QUEENS       ,4.64,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6026,2016-q2,valentino pier,BROOKLYN     ,4.53,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6027,2016-q2,graniteville quarry park,STATEN ISLAND,4.47,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6028,2016-q2,montbellier park,QUEENS       ,4.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6029,2016-q2,quarry ballfields,BRONX        ,4.42,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,2,0,0,2
6030,2016-q2,richman (echo) park,BRONX        ,4.39,ONE ACRE OR LARGER,0,0,0,2,0,0,0,2,0,2,0,2
6031,2016-q2,jerome park,BRONX        ,4.36,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6032,2016-q2,corlears hook park,MANHATTAN    ,4.36,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6033,2016-q2,"phil ""scooter"" rizzuto park",QUEENS       ,4.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6034,2016-q2,asphalt green,MANHATTAN    ,4.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6035,2016-q2,faber pool and park,STATEN ISLAND,4.34,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
6036,2016-q2,machate circle,BROOKLYN     ,4.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6037,2016-q2,hamilton fish park,MANHATTAN    ,4.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6038,2016-q2,tiffany street pier,BRONX        ,4.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6039,2016-q2,kingdom pond park,STATEN ISLAND,4.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6040,2016-q2,columbus park brooklyn,BROOKLYN     ,4.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6041,2016-q2,stapleton playground,STATEN ISLAND,4.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6042,2016-q2,sternberg park,BROOKLYN     ,4.04,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6043,2016-q2,colucci playground,BRONX        ,4.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6044,2016-q2,northerleigh park,STATEN ISLAND,3.96,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6045,2016-q2,stuyvesant square,MANHATTAN    ,3.93,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
6046,2016-q2,last chance pond park,STATEN ISLAND,3.9,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6047,2016-q2,fordham landing playground,BRONX        ,3.9,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
6048,2016-q2,chelsea park,MANHATTAN    ,3.9,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6049,2016-q2,north 5th street pier and park,BROOKLYN     ,3.88,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6050,2016-q2,haggerty park,QUEENS       ,3.87,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6051,2016-q2,jacob h. schiff playground,MANHATTAN    ,3.85,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6052,2016-q2,grant park,BRONX        ,3.85,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
6053,2016-q2,east elmhurst playground,QUEENS       ,3.83,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
6054,2016-q2,joseph austin playground,QUEENS       ,3.81,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,6,0,0,6
6055,2016-q2,unnamed park on rockaway boardwalk & crest road,QUEENS       ,3.81,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6056,2016-q2,lincoln center plaza,MANHATTAN    ,3.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6057,2016-q2,ingram woods,STATEN ISLAND,3.77,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6058,2016-q2,farm playground,QUEENS       ,3.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6059,2016-q2,hinton park,QUEENS       ,3.74,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,1,0,0,1
6060,2016-q2,louis pasteur park,QUEENS       ,3.67,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
6061,2016-q2,whitey ford field,QUEENS       ,3.62,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6062,2016-q2,pomonok playground,QUEENS       ,3.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6063,2016-q2,clawson playground,STATEN ISLAND,3.59,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6064,2016-q2,bennett rest,MANHATTAN    ,3.57,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6065,2016-q2,governor smith playground,BRONX        ,3.56,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6066,2016-q2,paerdegat park,BROOKLYN     ,3.56,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6067,2016-q2,amersfort park,BROOKLYN     ,3.56,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6068,2016-q2,city line park,BROOKLYN     ,3.55,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,3,0,0,3
6069,2016-q2,bailey playground,BRONX        ,3.53,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6070,2016-q2,nautilus playground queens,QUEENS       ,3.52,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6071,2016-q2,vinmont veteran park,BRONX        ,3.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6072,2016-q2,mcdonald playground brooklyn,BROOKLYN     ,3.49,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
6073,2016-q2,the olde towne of flushing burial ground,QUEENS       ,3.47,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
6074,2016-q2,wegener park,STATEN ISLAND,3.46,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6075,2016-q2,unnamed park on beach channel drive & beach 89th to old beach 88th street,QUEENS       ,3.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6076,2016-q2,julio carballo fields,BRONX        ,3.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6077,2016-q2,grady playground,BROOKLYN     ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6078,2016-q2,co-op city field,BRONX        ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6079,2016-q2,breininger park,QUEENS       ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6080,2016-q2,st. michael's park,QUEENS       ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6081,2016-q2,greenwood playground,BROOKLYN     ,3.39,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6082,2016-q2,st. andrew's playground,BROOKLYN     ,3.38,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,16,0,0,16
6083,2016-q2,seward park,MANHATTAN    ,3.36,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
6084,2016-q2,behagen playground,BRONX        ,3.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6085,2016-q2,dugan playground,STATEN ISLAND,3.33,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6086,2016-q2,evergreen park,QUEENS       ,3.32,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
6087,2016-q2,john jay park,MANHATTAN    ,3.31,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6088,2016-q2,university woods,BRONX        ,3.31,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6089,2016-q2,watson gleason playground,BRONX        ,3.3,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
6090,2016-q2,tottenville pool,STATEN ISLAND,3.26,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6091,2016-q2,vito locascio field,QUEENS       ,3.26,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6092,2016-q2,callahan-kelly playground,BROOKLYN     ,3.25,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
6093,2016-q2,judge moses weinstein playground,QUEENS       ,3.25,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6094,2016-q2,columbus park at manhattan,MANHATTAN    ,3.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6095,2016-q2,greencroft playground,STATEN ISLAND,3.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6096,2016-q2,bill brown playground,BROOKLYN     ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6097,2016-q2,saratoga park,BROOKLYN     ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6098,2016-q2,scarangella park,BROOKLYN     ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6099,2016-q2,noble playground,BRONX        ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,1,0,2
6100,2016-q2,jamaica playground,QUEENS       ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6101,2016-q2,marcy playground,BROOKLYN     ,3.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
6102,2016-q2,lyons pool,STATEN ISLAND,3.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6103,2016-q2,wayanda park,QUEENS       ,3.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6104,2016-q2,american veterans memorial pier,BROOKLYN     ,3.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6105,2016-q2,holcombe rucker park,MANHATTAN    ,3.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6106,2016-q2,jesse owens playground,BROOKLYN     ,3.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6107,2016-q2,east river walk,MANHATTAN    ,3.09,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6108,2016-q2,park of the americas,QUEENS       ,3.08,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,4,0,0,4
6109,2016-q2,brooklyn heights promenade,BROOKLYN     ,3.04,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6110,2016-q2,j.j. byrne playground,BROOKLYN     ,3.03,ONE ACRE OR LARGER,0,0,0,1,0,1,0,2,0,0,0,0
6111,2016-q2,hero park,STATEN ISLAND,3.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6112,2016-q2,nostrand playground,BROOKLYN     ,3.02,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,1,0,1
6113,2016-q2,fort independence playground,BRONX        ,3.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6114,2016-q2,brownsville playground,BROOKLYN     ,3.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
6115,2016-q2,grandview playground,STATEN ISLAND,3.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6116,2016-q2,lawrence virgilio playground,QUEENS       ,3.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6117,2016-q2,jacob joffe fields,BROOKLYN     ,2.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6118,2016-q2,classon playground at classon avenue & kent,BROOKLYN     ,2.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6119,2016-q2,utopia playground,QUEENS       ,2.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6120,2016-q2,bath beach park,BROOKLYN     ,2.96,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6121,2016-q2,glen oaks oval,QUEENS       ,2.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6122,2016-q2,merriam playground,BRONX        ,2.94,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6123,2016-q2,poseidon playground,BROOKLYN     ,2.94,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6124,2016-q2,robert e. venable park,BROOKLYN     ,2.94,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
6125,2016-q2,lefferts playground,QUEENS       ,2.94,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6126,2016-q2,walt whitman park,BROOKLYN     ,2.91,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6127,2016-q2,westerleigh park,STATEN ISLAND,2.89,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6128,2016-q2,peters field,QUEENS       ,2.87,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6129,2016-q2,delphin h. greene playground,QUEENS       ,2.86,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6130,2016-q2,hoffman park,QUEENS       ,2.86,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
6131,2016-q2,markham playground,STATEN ISLAND,2.84,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6132,2016-q2,sperandeo brothers playground,BROOKLYN     ,2.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
6133,2016-q2,bushwick playground on knickerbocker avenue,BROOKLYN     ,2.78,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
6134,2016-q2,irving square park,BROOKLYN     ,2.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6135,2016-q2,st. vartan park,MANHATTAN    ,2.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6136,2016-q2,ravenswood playground,QUEENS       ,2.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,1,0,3
6137,2016-q2,gorman playground,QUEENS       ,2.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
6138,2016-q2,louis cuvillier park,MANHATTAN    ,2.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6139,2016-q2,grace playground,BROOKLYN     ,2.74,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,8,0,0,8
6140,2016-q2,green central knoll,BROOKLYN     ,2.74,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
6141,2016-q2,detective william t. gunn park,QUEENS       ,2.72,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6142,2016-q2,holy cow playground,QUEENS       ,2.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
6143,2016-q2,bayside fields,QUEENS       ,2.69,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6144,2016-q2,hickman playground,BROOKLYN     ,2.66,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6145,2016-q2,arbutus woods park,STATEN ISLAND,2.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6146,2016-q2,stars & stripes playground,BRONX        ,2.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
6147,2016-q2,p.o. serrano playground,BRONX        ,2.62,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,16,0,0,16
6148,2016-q2,coleman playground,MANHATTAN    ,2.61,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
6149,2016-q2,margaret i. carman green - weeping beech,QUEENS       ,2.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,5,0,6
6150,2016-q2,kathy reilly triangle,BROOKLYN     ,2.59,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
6151,2016-q2,riverdale playground,BRONX        ,2.58,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
