,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total,household,median_income,average_score,public_house,business
3544,2016-q2,murray hill playground,QUEENS       ,1.21,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,591.0,37356.0,0.875,0.0,
3545,2016-q3,murray hill playground,QUEENS       ,1.21,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,591.0,37356.0,0.875,0.0,
3546,2014-q3,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1463.0,25974.0,0.8125,1.0,
3547,2014-q4,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1463.0,25974.0,0.8125,1.0,
3548,2015-q1,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1463.0,25974.0,0.8125,1.0,
3549,2015-q2,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1463.0,25974.0,0.8125,1.0,
3550,2015-q3,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1463.0,25974.0,0.8125,1.0,
3551,2015-q4,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1463.0,25974.0,0.8125,1.0,
3552,2016-q1,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1463.0,25974.0,0.8125,1.0,
3553,2016-q2,magenta playground,BRONX        ,1.21,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1463.0,25974.0,0.8125,1.0,
3554,2016-q3,magenta playground,BRONX        ,1.21,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1463.0,25974.0,0.8125,1.0,
3555,2014-q3,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,760.0,18641.0,0.75,1.0,
3556,2014-q4,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3557,2015-q1,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3558,2015-q2,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,760.0,18641.0,0.75,1.0,
3559,2015-q3,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3560,2015-q4,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,760.0,18641.0,0.75,1.0,
3561,2016-q1,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3562,2016-q2,tiffany playground,BRONX        ,1.21,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3563,2016-q3,tiffany playground,BRONX        ,1.21,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,760.0,18641.0,0.75,1.0,
3564,2014-q3,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,576.0,59125.0,0.875,0.0,
3565,2014-q4,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,576.0,59125.0,0.875,0.0,
3566,2015-q1,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,576.0,59125.0,0.875,0.0,
3567,2015-q2,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,576.0,59125.0,0.875,0.0,
3568,2015-q3,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,576.0,59125.0,0.875,0.0,
3569,2015-q4,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,576.0,59125.0,0.875,0.0,
3570,2016-q1,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,576.0,59125.0,0.875,0.0,
3571,2016-q2,maurice a fitzgerald playground,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,576.0,59125.0,0.875,0.0,
3572,2016-q3,maurice a fitzgerald playground,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,576.0,59125.0,0.875,0.0,
3573,2014-q3,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1490.0,21300.0,0.875,1.0,
3574,2014-q4,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,21300.0,0.875,1.0,
3575,2015-q1,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1490.0,21300.0,0.875,1.0,
3576,2015-q2,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1490.0,21300.0,0.875,1.0,
3577,2015-q3,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,21300.0,0.875,1.0,
3578,2015-q4,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1490.0,21300.0,0.875,1.0,
3579,2016-q1,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1490.0,21300.0,0.875,1.0,
3580,2016-q2,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1490.0,21300.0,0.875,1.0,
3581,2016-q3,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,21300.0,0.875,1.0,
3582,2014-q3,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,753.0,60625.0,0.625,1.0,
3583,2014-q4,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,753.0,60625.0,0.625,1.0,
3584,2015-q1,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,753.0,60625.0,0.625,1.0,
3585,2015-q2,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,753.0,60625.0,0.625,1.0,
3586,2015-q3,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,753.0,60625.0,0.625,1.0,
3587,2015-q4,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,753.0,60625.0,0.625,1.0,
3588,2016-q1,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,753.0,60625.0,0.625,1.0,
3589,2016-q2,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,753.0,60625.0,0.625,1.0,
3590,2016-q3,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,753.0,60625.0,0.625,1.0,
3591,2014-q3,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1412.0,51050.0,0.875,1.0,
3592,2014-q4,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1412.0,51050.0,0.875,1.0,
3593,2015-q1,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1412.0,51050.0,0.875,1.0,
3594,2015-q2,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1412.0,51050.0,0.875,1.0,
3595,2015-q3,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1412.0,51050.0,0.875,1.0,
3596,2015-q4,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1412.0,51050.0,0.875,1.0,
3597,2016-q1,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1412.0,51050.0,0.875,1.0,
3598,2016-q2,hattie carthan playground,BROOKLYN     ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1412.0,51050.0,0.875,1.0,
3599,2016-q3,hattie carthan playground,BROOKLYN     ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,51050.0,0.875,1.0,
3600,2014-q3,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,876.0,111500.0,0.75,0.0,1.0
3601,2014-q4,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,876.0,111500.0,0.75,0.0,1.0
3602,2015-q1,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,876.0,111500.0,0.75,0.0,1.0
3603,2015-q2,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,876.0,111500.0,0.75,0.0,1.0
3604,2015-q3,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,876.0,111500.0,0.75,0.0,1.0
3605,2015-q4,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,876.0,111500.0,0.75,0.0,1.0
3606,2016-q1,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,876.0,111500.0,0.75,0.0,1.0
3607,2016-q2,korean war veterans plaza,BROOKLYN     ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,876.0,111500.0,0.75,0.0,1.0
3608,2016-q3,korean war veterans plaza,BROOKLYN     ,1.2,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,876.0,111500.0,0.75,0.0,1.0
3609,2014-q3,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2389.0,61723.0,0.8125,0.0,
3610,2014-q4,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2389.0,61723.0,0.8125,0.0,
3611,2015-q1,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389.0,61723.0,0.8125,0.0,
3612,2015-q2,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2389.0,61723.0,0.8125,0.0,
3613,2015-q3,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2389.0,61723.0,0.8125,0.0,
3614,2015-q4,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2389.0,61723.0,0.8125,0.0,
3615,2016-q1,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2389.0,61723.0,0.8125,0.0,
3616,2016-q2,stroud playground,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2389.0,61723.0,0.8125,0.0,
3617,2016-q3,stroud playground,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2389.0,61723.0,0.8125,0.0,
3618,2014-q3,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1539.0,45947.0,0.9375,1.0,
3619,2014-q4,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1539.0,45947.0,0.9375,1.0,
3620,2015-q1,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1539.0,45947.0,0.9375,1.0,
3621,2015-q2,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1539.0,45947.0,0.9375,1.0,
3622,2015-q3,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1539.0,45947.0,0.9375,1.0,
3623,2015-q4,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1539.0,45947.0,0.9375,1.0,
3624,2016-q1,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1539.0,45947.0,0.9375,1.0,
3625,2016-q2,south oxford park,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1539.0,45947.0,0.9375,1.0,
3626,2016-q3,south oxford park,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1539.0,45947.0,0.9375,1.0,
3627,2014-q3,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1591.0,83650.0,0.8125,0.0,
3628,2014-q4,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1591.0,83650.0,0.8125,0.0,
3629,2015-q1,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,83650.0,0.8125,0.0,
3630,2015-q2,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1591.0,83650.0,0.8125,0.0,
3631,2015-q3,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1591.0,83650.0,0.8125,0.0,
3632,2015-q4,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1591.0,83650.0,0.8125,0.0,
3633,2016-q1,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1591.0,83650.0,0.8125,0.0,
3634,2016-q2,underwood park,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1591.0,83650.0,0.8125,0.0,
3635,2016-q3,underwood park,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1591.0,83650.0,0.8125,0.0,
3636,2014-q3,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3637,2014-q4,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3638,2015-q1,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3639,2015-q2,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3640,2015-q3,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3641,2015-q4,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3642,2016-q1,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3643,2016-q2,grove hill playground,BRONX        ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3644,2016-q3,grove hill playground,BRONX        ,1.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,25452.0,0.875,2.0,
3645,2014-q3,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,63613.0,0.8125,0.0,
3646,2014-q4,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,63613.0,0.8125,0.0,
3647,2015-q1,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2328.0,63613.0,0.8125,0.0,
3648,2015-q2,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2328.0,63613.0,0.8125,0.0,
3649,2015-q3,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2328.0,63613.0,0.8125,0.0,
3650,2015-q4,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2328.0,63613.0,0.8125,0.0,
